league,journey,season,date,hours,referee,stadium,team1,team2,name,shirtnumber,nationality,position,age,minutes,goals,assists_x,pens_made,pens_att,shots,shots_on_target,cards_yellow_x,cards_red_x,touches_x,tackles_x,interceptions_x,blocks_x,xg,npxg,xg_assist_x,sca,gca,passes_completed_x,passes_x,passes_pct_x,progressive_passes_x,carries_x,progressive_carries_x,take_ons_x,take_ons_won_x,passes_completed_y,passes_y,passes_pct_y,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_y,xg_assist_y,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes_y,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses_x,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,tackles_y,tackles_won_x,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks_y,blocked_shots,blocked_passes,interceptions_y,tackles_interceptions,clearances,errors,touches_y,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_y,take_ons_won_y,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_y,carries_distance,carries_progressive_distance,progressive_carries_y,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_y,cards_red_y,cards_yellow_red,fouls,fouled,offsides,crosses_y,interceptions,tackles_won_y,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,link
Ligue 1,Journée 28,2024/2025,04/04/2025,20:45,Hakim Ben El Hadj Salem,Allianz Riviera,Nice,Nantes,Kelvin Amian,98,FRA,CB,27-055,90,0,0,0,0,0,0,0,0,28,2,0,0,0.0,0.0,0.0,0,0,14,17,82.4,0,6,0,0,0,14,17,82.4,226,109,7,7,100.0,7,9,77.8,0,1,0.0,0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,2,1,1,1,0,2,2,100.0,0,0,0,0,0,2,9,0,28,8,18,10,0,0,28,0,0,,0,,6,17,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/3b3118ec/Nice-Nantes-4-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,04/04/2025,20:45,Hakim Ben El Hadj Salem,Allianz Riviera,Nice,Nantes,Nicolas Pallois,4,FRA,CB,37-197,90,0,0,0,0,0,0,0,0,35,3,2,3,0.0,0.0,0.0,0,0,11,17,64.7,1,7,0,0,0,11,17,64.7,219,63,3,3,100.0,8,9,88.9,0,4,0.0,0,0.0,0.0,0,0,0,0,1,,,,,,,,,,,,,,,,3,2,3,0,0,3,3,100.0,0,3,0,3,2,5,12,0,35,9,24,11,0,0,35,0,0,,0,,7,24,8,0,0,0,1,0,11,0,0,0,0,0,1,0,0,2,2,0,0,0,1,0,2,0.0,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/3b3118ec/Nice-Nantes-4-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,04/04/2025,20:45,Hakim Ben El Hadj Salem,Allianz Riviera,Nice,Nantes,Saidou Sow,24,GUI,CB,22-274,79,0,0,0,0,0,0,1,0,33,0,0,6,0.0,0.0,0.0,1,0,15,19,78.9,1,14,0,1,1,15,19,78.9,311,82,5,6,83.3,7,7,100.0,3,5,60.0,0,0.0,0.0,1,1,0,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,6,2,4,0,0,4,0,33,9,24,9,0,0,33,1,1,100.0,0,0.0,14,21,2,0,0,0,1,0,14,0,1,0,0,2,1,0,0,0,0,0,0,0,2,1,2,33.3,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/3b3118ec/Nice-Nantes-4-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,04/04/2025,20:45,Hakim Ben El Hadj Salem,Allianz Riviera,Nice,Nantes,   Sékou Doucoure,72,FRA,CB,19-343,11,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,5,0,0,0,4,5,80.0,90,54,1,1,100.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,8,3,4,4,0,0,8,0,0,,0,,5,13,4,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/3b3118ec/Nice-Nantes-4-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,04/04/2025,20:45,Hakim Ben El Hadj Salem,Allianz Riviera,Nice,Nantes,Anthony Lopes,16,POR,GK,34-185,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,12,40,30.0,0,17,0,0,0,12,40,30.0,540,504,1,1,100.0,1,1,100.0,10,38,26.3,0,0.0,0.0,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,47,41,47,0,0,0,47,0,0,,0,,17,117,84,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,9.0,1.0,8.0,88.9,2.5,9.0,35.0,25.7,26.0,2.0,84.6,47.5,14.0,92.9,52.4,37.0,1.0,2.7,0.0,7.3,https://fbref.com/fr/matchs/3b3118ec/Nice-Nantes-4-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Gonçalo Ramos,9,POR,FW,23-289,62,0,0,0,0,5,0,0,0,30,3,0,0,0.8,0.8,0.0,1,0,19,23,82.6,1,11,0,0,0,19,23,82.6,199,0,15,17,88.2,3,3,100.0,0,0,,0,0.0,0.1,1,0,0,0,1,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,3,0,1,2,0,1,2,50.0,1,0,0,0,0,3,0,0,30,0,2,3,25,6,30,0,0,,0,,11,46,12,0,0,0,0,1,28,6,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,75.0,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,   Ousmane Dembélé,10,FRA,FW,27-325,28,0,0,0,0,1,0,0,0,30,1,0,0,0.1,0.1,0.1,2,0,17,25,68.0,1,23,6,2,1,17,25,68.0,231,76,9,10,90.0,8,11,72.7,0,1,0.0,0,0.1,0.1,1,0,1,0,1,25.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,30,0,1,12,18,5,30,2,1,50.0,1,50.0,23,232,136,6,2,4,0,0,26,7,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Khvicha Kvaratskhelia,7,GEO,"LW,RW",24-052,90,0,1,0,0,3,1,0,0,109,7,0,0,0.2,0.2,0.6,7,2,86,96,89.6,7,76,6,4,2,86,96,89.6,1178,287,61,65,93.8,19,23,82.6,2,2,100.0,1,0.6,1.1,3,9,3,1,7,96.0,90.0,6.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,86.0,0.0,2.0,7,5,1,5,1,5,5,100.0,0,0,0,0,0,7,0,0,109,0,1,52,57,7,109,4,2,50.0,2,50.0,76,455,180,6,2,4,1,4,94,11,0,0,0,1,2,0,2,0,5,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Désiré Doué,14,FRA,"RW,LM",19-306,66,1,0,0,0,2,1,0,0,62,0,0,0,0.3,0.3,0.1,3,0,41,52,78.8,4,47,5,10,5,41,52,78.8,627,82,26,30,86.7,12,15,80.0,3,5,60.0,0,0.1,0.1,2,4,2,1,4,52.0,48.0,4.0,1.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,41.0,0.0,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,62,0,0,22,42,9,62,10,5,50.0,3,30.0,47,361,183,5,6,4,2,2,57,12,0,0,0,1,3,0,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,   João Neves,87,POR,LM,20-190,24,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,23,25,92.0,1,20,0,0,0,23,25,92.0,294,39,14,15,93.3,9,10,90.0,0,0,,0,0.0,0.0,1,2,0,0,1,25.0,23.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,0,3,15,10,1,27,0,0,,0,,20,87,40,0,2,0,2,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Fabián Ruiz Peña,8,ESP,LM,29-002,62,0,0,0,0,1,1,0,0,83,5,0,0,0.1,0.1,0.3,6,0,68,76,89.5,9,48,1,0,0,68,76,89.5,966,262,45,49,91.8,18,20,90.0,3,3,100.0,0,0.3,0.6,4,9,4,0,9,76.0,74.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,68.0,1.0,1.0,5,2,1,3,1,4,4,100.0,0,0,0,0,0,5,0,0,83,0,1,46,37,2,83,0,0,,0,,48,213,79,1,2,0,0,1,71,6,0,0,0,0,1,0,3,0,2,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,   Bradley Barcola,29,FRA,LW,22-215,28,0,0,0,0,1,0,0,0,15,0,0,0,0.1,0.1,0.3,2,0,12,13,92.3,2,12,2,2,2,12,13,92.3,144,57,8,9,88.9,4,4,100.0,0,0,,0,0.3,0.0,2,1,1,0,2,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,0,0,5,10,3,15,2,2,100.0,0,0.0,12,92,64,2,2,0,0,0,11,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Vitinha,17,POR,CM,25-051,90,0,0,0,0,2,1,0,0,138,2,0,0,0.1,0.1,0.0,4,0,126,130,96.9,9,106,2,0,0,126,130,96.9,2100,434,59,59,100.0,59,61,96.7,7,8,87.5,0,0.0,0.2,0,20,2,1,9,130.0,128.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,1,0,138,1,10,86,42,2,138,0,0,,0,,106,648,272,2,4,0,1,2,125,8,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Warren Zaïre-Emery,33,FRA,RM,19-028,88,0,0,0,0,0,0,0,0,101,0,0,1,0.0,0.0,0.1,4,0,91,95,95.8,7,75,2,2,2,91,95,95.8,1189,217,67,68,98.5,20,21,95.2,2,3,66.7,0,0.1,0.2,1,11,2,1,7,95.0,91.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,91.0,0.0,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,101,1,2,48,51,2,101,2,2,100.0,0,0.0,75,391,221,2,10,0,2,1,90,12,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,   Senny Mayulu,24,FRA,RM,18-323,2,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,1,0,7,7,100.0,0,3,0,0,0,7,7,100.0,71,14,5,5,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,8,0,1,4,3,0,8,0,0,,0,,3,19,8,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Lucas Hernández,21,FRA,"LB,CB",29-050,90,0,0,0,0,1,0,0,0,131,1,0,2,0.0,0.0,0.0,1,0,118,122,96.7,10,75,2,0,0,118,122,96.7,1908,702,53,54,98.1,63,64,98.4,1,3,33.3,0,0.0,0.0,0,11,0,0,10,122.0,119.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,1,0,1,0,0,0,1,0.0,1,2,2,0,0,1,3,0,131,7,24,100,7,1,131,0,0,,0,,75,362,228,2,1,0,0,0,106,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Willian Pacho,51,ECU,CB,23-171,62,0,0,0,0,0,0,0,0,64,1,0,0,0.0,0.0,0.0,0,0,59,59,100.0,3,40,0,0,0,59,59,100.0,1300,520,8,8,100.0,47,47,100.0,4,4,100.0,0,0.0,0.0,0,2,0,0,3,59.0,56.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,1,0,1,0,0,0,0,,0,0,0,0,0,1,3,0,64,3,16,47,1,0,64,0,0,,0,,40,177,94,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,   Nuno Mendes,25,POR,LB,22-290,28,0,0,0,0,1,1,0,0,36,0,0,0,0.0,0.0,0.0,1,0,28,35,80.0,3,28,3,1,1,28,35,80.0,447,101,14,16,87.5,12,16,75.0,2,3,66.7,0,0.0,0.0,0,4,0,0,3,35.0,33.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,0,6,23,9,2,36,1,1,100.0,0,0.0,28,157,103,3,1,1,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Marquinhos,5,BRA,CB,30-326,90,0,0,0,0,0,0,0,0,116,2,0,3,0.0,0.0,0.0,0,0,105,107,98.1,8,72,1,0,0,105,107,98.1,2137,635,33,34,97.1,50,51,98.0,21,21,100.0,0,0.0,0.0,0,6,0,0,8,107.0,103.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,2,1,0,1,1,2,3,66.7,1,3,0,3,0,2,3,0,116,5,18,93,5,0,116,0,0,,0,,72,305,149,1,2,0,0,1,89,0,0,0,0,1,2,0,0,0,1,0,0,0,6,2,1,66.7,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Achraf Hakimi,2,MAR,RB,26-152,90,0,0,0,0,3,1,0,0,112,2,1,1,0.2,0.2,0.1,4,0,95,107,88.8,12,73,7,1,0,95,107,88.8,1198,300,64,66,97.0,24,27,88.9,1,3,33.3,0,0.1,0.1,1,7,2,0,12,107.0,100.0,7.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,95.0,0.0,3.0,2,1,0,2,0,1,7,14.3,6,1,0,1,1,3,0,0,112,0,6,49,58,4,112,1,0,0.0,0,0.0,73,371,231,7,6,1,0,0,95,9,0,0,0,0,2,1,1,1,1,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Gianluigi Donnarumma,1,ITA,GK,26-039,90,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,19,19,100.0,0,9,0,0,0,19,19,100.0,438,335,2,2,100.0,15,15,100.0,2,2,100.0,0,0.0,0.0,0,1,0,0,0,19.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,13,19,1,0,0,20,0,0,,0,,9,66,51,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0.0,0.0,0.0,,0.0,1.0,1.0,100.0,16.0,2.0,6.3,23.1,3.0,0.0,23.0,3.0,0.0,0.0,0.0,9.4,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Farid El Melali,28,ALG,FW,27-335,45,0,0,0,0,1,0,0,0,17,0,1,0,0.1,0.1,0.0,1,0,5,7,71.4,0,13,0,3,0,5,7,71.4,36,5,2,4,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,17,0,1,13,3,1,17,3,0,0.0,3,100.0,13,70,3,0,0,0,2,2,14,0,0,0,0,1,3,0,0,1,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,   Jim Allevinah,18,GAB,"FW,LB,LM",30-037,45,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,0,0,8,12,66.7,1,13,2,2,1,8,12,66.7,150,89,4,5,80.0,1,3,33.3,2,3,66.7,0,0.0,0.0,0,1,0,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,1,3,10,1,0,14,2,1,50.0,1,50.0,13,133,58,2,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Esteban Lepaul,19,FRA,FW,24-352,80,0,0,0,0,1,0,1,0,26,0,0,1,0.0,0.0,0.1,1,0,13,15,86.7,0,13,1,3,1,13,15,86.7,140,2,9,10,90.0,2,2,100.0,0,0,,0,0.1,0.0,1,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,26,2,4,12,11,6,26,3,1,33.3,2,66.7,13,68,16,1,0,2,4,1,17,3,1,0,0,1,0,2,0,0,0,0,0,0,2,2,1,66.7,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,   Ibrahima Niane,7,SEN,FW,26-025,10,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,2,1,0,0,0,2,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,3,1,3,0,0,,0,,2,13,12,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Jean-Eudes Aholou,6,CIV,CM,31-016,70,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.0,0,0,12,15,80.0,0,9,0,0,0,12,15,80.0,172,58,7,8,87.5,5,6,83.3,0,1,0.0,0,0.0,0.1,0,0,0,0,0,,,,,,,,,,,,,,,,2,2,1,1,0,0,3,0.0,3,0,0,0,0,2,0,0,18,1,5,10,3,1,18,0,0,,0,,9,41,2,0,0,0,0,2,11,0,0,0,0,3,0,0,0,0,2,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,   Zinédine Ould Khaled,12,FRA,CM,25-081,20,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0,3,3,100.0,53,31,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,0,6,1,5,1,0,0,6,0,0,,0,,3,25,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Himad Abdelli,10,ALG,"CM,AM",25-139,90,0,0,0,0,0,0,0,0,41,2,1,3,0.0,0.0,0.0,2,0,24,30,80.0,4,26,2,7,4,24,30,80.0,432,227,12,13,92.3,10,10,100.0,1,4,25.0,0,0.0,0.2,1,1,2,0,4,,,,,,,,,,,,,,,,2,2,0,2,0,0,1,0.0,1,3,1,2,1,3,1,0,41,3,16,25,7,0,41,7,4,57.1,3,42.9,26,226,123,2,2,0,2,1,17,0,0,0,0,0,0,0,0,1,2,0,0,0,13,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,Yassin Belkhdim,14,FRA,"CM,RM",23-050,79,0,0,0,0,0,0,0,0,31,3,0,3,0.0,0.0,0.0,0,0,10,18,55.6,1,14,1,3,1,10,18,55.6,149,88,7,10,70.0,2,4,50.0,1,4,25.0,0,0.0,0.0,0,2,0,0,1,,,,,,,,,,,,,,,,3,1,3,0,0,1,3,33.3,2,3,2,1,0,3,2,0,31,4,19,9,3,0,31,3,1,33.3,2,66.7,14,82,30,1,0,0,1,1,16,2,0,0,0,2,0,1,0,0,1,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
Ligue 1,Journée 28,2024/2025,05/04/2025,17:00,Marc Bollengier,Parc des Princes,Paris Saint-Germain,Angers,   Zinedine Ferhat,20,ALG,CM,32-035,11,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,4,1,0,0,3,4,75.0,56,27,1,1,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,4,0,1,3,0,0,4,0,0,,0,,4,27,21,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,https://fbref.com/fr/matchs/85f4be0a/Paris-Saint-Germain-Angers-5-Avril-2025-Ligue-1
